symbol,board,limit_days_max,limit_days_20cm,gap_3,gap_4,gap_5,n
002531,深主板,1,0,1,1,0,60
002490,深主板,7,0,15,13,11,60
603613,沪主板,0,0,0,0,0,60
600392,沪主板,3,0,4,1,0,60
002532,深主板,1,0,4,1,0,60
300656,创业板,5,1,5,3,1,60
603886,沪主板,2,0,4,0,0,60
000665,深主板,0,0,1,0,0,60
300929,创业板,4,0,2,1,1,60
300080,创业板,1,0,0,0,0,60
000700,深主板,6,0,5,2,1,60
603344,沪主板,3,0,4,1,0,60
300750,创业板,0,0,2,0,0,60
301183,创业板,8,0,8,6,4,60
688251,科创板,0,0,2,0,0,60
688360,科创板,2,1,2,2,1,60
603885,沪主板,0,0,1,0,0,60
300595,创业板,0,0,0,0,0,60
000526,深主板,2,0,2,1,1,60
600658,沪主板,1,0,0,0,0,60
600035,沪主板,0,0,0,0,0,60
301239,创业板,0,0,0,0,0,60
605069,沪主板,10,0,6,3,2,60
688248,科创板,3,0,2,1,0,60
300741,创业板,0,0,0,0,0,60
603619,沪主板,5,0,20,10,4,60
300753,创业板,2,1,5,1,1,60
688362,科创板,13,1,22,12,7,60
603903,沪主板,5,0,5,2,0,60
002269,深主板,0,0,1,0,0,60
002251,深主板,4,0,4,1,1,60
002543,深主板,0,0,0,0,0,60
300697,创业板,2,0,2,1,1,60
600406,沪主板,0,0,0,0,0,60
688037,科创板,9,1,5,4,3,60
002773,深主板,0,0,0,0,0,60
002164,深主板,2,0,0,0,0,60
601963,沪主板,0,0,1,1,0,60
688609,科创板,0,0,3,0,0,60
603191,沪主板,3,0,3,1,0,60
688111,科创板,0,0,1,0,0,60
300150,创业板,0,0,0,0,0,60
600332,沪主板,0,0,0,0,0,60
000661,深主板,0,0,0,0,0,60
001216,深主板,1,0,4,3,2,60
688408,科创板,1,0,0,0,0,60
300148,创业板,0,0,0,0,0,60
300070,创业板,0,0,0,0,0,60
300933,创业板,2,0,0,0,0,60
688046,科创板,4,1,4,2,1,60
002097,深主板,0,0,0,0,0,60
600333,沪主板,0,0,0,0,0,60
002809,深主板,2,0,1,1,1,60
600794,沪主板,0,0,0,0,0,60
002267,深主板,0,0,0,0,0,60
603162,沪主板,2,0,4,2,0,60
600883,沪主板,0,0,0,0,0,60
600725,沪主板,1,0,1,1,0,60
601568,沪主板,0,0,0,0,0,60
603228,沪主板,4,0,14,7,4,60
301173,创业板,0,0,0,0,0,60
000712,深主板,2,0,2,1,1,60
688311,科创板,2,1,2,0,0,60
300149,创业板,5,2,6,2,0,60
301238,创业板,0,0,1,0,0,60
688272,科创板,6,0,6,4,3,60
300151,创业板,4,0,5,3,3,60
002479,深主板,1,0,2,1,1,60
300063,创业板,1,0,2,1,0,60
301251,创业板,7,2,6,4,4,60
000977,深主板,2,0,10,7,6,60
688551,科创板,6,0,12,8,5,60
002476,深主板,0,0,0,0,0,60
600997,沪主板,0,0,1,0,0,60
601929,沪主板,1,0,1,0,0,60
600409,沪主板,1,0,1,1,0,60
600073,沪主板,0,0,0,0,0,60
688456,科创板,10,1,9,6,4,60
300916,创业板,3,0,2,0,0,60
600031,沪主板,0,0,1,0,0,60
301169,创业板,3,0,2,2,0,60
600330,沪主板,11,0,8,5,2,60
688150,科创板,6,0,7,3,1,60
300153,创业板,0,0,3,1,1,60
000045,深主板,1,0,0,0,0,60
603882,沪主板,0,0,1,1,1,60
002545,深主板,1,0,4,2,2,60
300867,创业板,0,0,1,1,0,60
002811,深主板,0,0,0,0,0,60
002268,深主板,1,0,1,1,0,60
603883,沪主板,0,0,0,0,0,60
002204,深主板,0,0,0,0,0,60
300589,创业板,0,0,0,0,0,60
301172,创业板,3,0,3,1,0,60
600408,沪主板,1,0,3,3,3,60
002544,深主板,2,0,0,0,0,60
300508,创业板,9,1,5,3,2,60
600072,沪主板,1,0,0,0,0,60
688307,科创板,8,0,8,3,3,60
600981,沪主板,2,0,1,0,0,60
600331,沪主板,0,0,3,1,1,60
300802,创业板,2,1,4,2,1,60
000404,深主板,0,0,1,0,0,60
603067,沪主板,13,0,9,6,2,60
000590,深主板,0,0,0,0,0,60
300659,创业板,0,0,1,0,0,60
605319,沪主板,1,0,1,0,0,60
301246,创业板,0,0,0,0,0,60
688379,科创板,4,0,3,2,2,60
301170,创业板,0,0,0,0,0,60
000419,深主板,0,0,0,0,0,60
300432,创业板,1,0,1,1,0,60
603590,沪主板,1,0,1,0,0,60
605089,沪主板,1,0,1,0,0,60
000839,深主板,2,0,3,3,2,60
002774,深主板,8,0,6,4,3,60
600654,沪主板,0,0,0,0,0,60
002100,深主板,0,0,0,0,0,60
301177,创业板,1,0,0,0,0,60
600867,沪主板,1,0,0,0,0,60
300074,创业板,0,0,1,0,0,60
600727,沪主板,1,0,2,1,1,60
002485,深主板,0,0,4,3,2,60
300797,创业板,0,0,0,0,0,60
603596,沪主板,2,0,2,2,1,60
000721,深主板,1,0,1,1,1,60
688679,科创板,3,1,4,3,0,60
002483,深主板,0,0,0,0,0,60
000027,深主板,0,0,0,0,0,60
600067,沪主板,2,0,1,0,0,60
000571,深主板,6,0,6,2,1,60
000758,深主板,1,0,1,1,1,60
001330,深主板,5,0,4,3,1,60
300647,创业板,0,0,1,1,0,60
300146,创业板,0,0,5,3,1,60
688597,科创板,1,0,2,1,0,60
300852,创业板,9,1,4,3,3,60
688257,科创板,11,1,10,7,4,60
002537,深主板,0,0,0,0,0,60
601801,沪主板,0,0,0,0,0,60
002777,深主板,0,0,1,0,0,60
601518,沪主板,0,0,0,0,0,60
300075,创业板,0,0,1,0,0,60
000917,深主板,0,0,2,1,0,60
001269,深主板,7,0,4,0,0,60
603065,沪主板,19,0,21,18,13,60
603379,沪主板,4,0,5,3,2,60
002098,深主板,0,0,0,0,0,60
002266,深主板,0,0,0,0,0,60
601956,沪主板,0,0,1,0,0,60
300434,创业板,2,1,1,0,0,60
002805,深主板,6,0,3,2,0,60
000762,深主板,0,0,1,1,0,60
603899,沪主板,0,0,1,1,0,60
688148,科创板,1,0,0,0,0,60
002110,深主板,0,0,0,0,0,60
300144,创业板,0,0,0,0,0,60
301233,创业板,0,0,1,1,0,60
600338,沪主板,0,0,0,0,0,60
603233,沪主板,0,0,1,1,0,60
688523,科创板,6,1,2,1,0,60
688328,科创板,13,3,14,8,6,60
600660,沪主板,0,0,0,0,0,60
601727,沪主板,0,0,1,1,1,60
001387,深主板,1,0,0,0,0,60
600882,沪主板,0,0,1,1,1,60
688183,科创板,10,1,12,6,2,60
688630,科创板,11,0,11,5,3,60
000678,深主板,1,0,3,0,0,60
301175,创业板,0,0,0,0,0,60
002252,深主板,0,0,1,0,0,60
300645,创业板,0,0,0,0,0,60
300932,创业板,2,0,4,2,1,60
300917,创业板,0,0,1,0,0,60
002481,深主板,0,0,0,0,0,60
603617,沪主板,1,0,0,0,0,60
603063,沪主板,3,0,2,2,1,60
002807,深主板,0,0,0,0,0,60
301236,创业板,4,1,4,1,0,60
300433,创业板,5,0,9,6,3,60
301237,创业板,7,0,9,6,1,60
600071,沪主板,0,0,1,0,0,60
600335,沪主板,0,0,0,0,0,60
601318,沪主板,0,0,0,0,0,60
002541,深主板,0,0,1,1,1,60
300450,创业板,1,0,2,0,0,60
300071,创业板,5,1,5,4,2,60
600976,沪主板,0,0,0,0,0,60
300752,创业板,3,0,2,0,0,60
300522,创业板,7,4,6,5,5,60
002539,深主板,2,0,0,0,0,60
600400,沪主板,2,0,2,1,1,60
600787,沪主板,0,0,0,0,0,60
300073,创业板,0,0,0,0,0,60
605068,沪主板,7,0,5,5,5,60
688091,科创板,3,0,0,0,0,60
301235,创业板,6,0,9,2,1,60
300145,创业板,4,1,4,1,0,60
600033,沪主板,0,0,0,0,0,60
300866,创业板,0,0,2,0,0,60
300072,创业板,0,0,0,0,0,60
600336,沪主板,0,0,1,0,0,60
002540,深主板,0,0,0,0,0,60
002775,深主板,5,0,0,0,0,60
002482,深主板,0,0,0,0,0,60
301176,创业板,11,6,14,8,7,60
603997,沪主板,1,0,1,0,0,60
300509,创业板,0,0,0,0,0,60
600403,沪主板,14,0,13,8,7,60
603288,沪主板,0,0,2,1,0,60
688331,科创板,2,0,1,0,0,60
600866,沪主板,0,0,0,0,0,60
603038,沪主板,1,0,1,1,1,60
002478,深主板,0,0,0,0,0,60
300133,创业板,0,0,1,1,1,60
002263,深主板,4,0,5,0,0,60
300593,创业板,8,1,8,7,4,60
002507,深主板,0,0,0,0,0,60
600790,沪主板,0,0,0,0,0,60
600366,沪主板,3,0,1,0,0,60
002792,深主板,4,0,6,3,2,60
603045,沪主板,11,0,11,6,3,60
601377,沪主板,0,0,0,0,0,60
000913,深主板,0,0,0,0,0,60
002517,深主板,2,0,1,0,0,60
300592,创业板,8,2,5,4,2,60
300651,创业板,3,0,6,3,2,60
300701,创业板,0,0,2,2,1,60
301208,创业板,0,0,2,1,0,60
600873,沪主板,0,0,0,0,0,60
002256,深主板,1,0,1,0,0,60
300102,创业板,4,0,3,2,1,60
688680,科创板,0,0,1,1,0,60
688177,科创板,0,0,1,1,1,60
603602,沪主板,0,0,0,0,0,60
000831,深主板,1,0,1,1,0,60
300101,创业板,1,0,0,0,0,60
603317,沪主板,2,0,2,1,1,60
603190,沪主板,0,0,2,1,1,60
300444,创业板,2,2,6,2,1,60
603235,沪主板,0,0,0,0,0,60
000415,深主板,0,0,1,0,0,60
001277,深主板,0,0,0,0,0,60
600375,沪主板,1,0,1,1,1,60
002258,深主板,3,0,3,2,2,60
300800,创业板,0,0,0,0,0,60
002788,深主板,3,0,2,2,1,60
300515,创业板,1,1,3,2,2,60
301200,创业板,10,0,7,2,1,60
300747,创业板,5,0,7,3,3,60
688793,科创板,2,0,2,1,1,60
603232,沪主板,3,0,4,3,2,60
300103,创业板,1,1,1,0,0,60
002508,深主板,0,0,0,0,0,60
600668,沪主板,1,0,0,0,0,60
301210,创业板,2,0,0,0,0,60
300518,创业板,7,2,4,3,2,60
300922,创业板,2,0,4,1,1,60
600376,沪主板,5,0,16,9,3,60
603381,沪主板,0,0,1,0,0,60
603893,沪主板,2,0,5,2,0,60
603053,沪主板,0,0,0,0,0,60
300119,创业板,0,0,0,0,0,60
688345,科创板,4,0,6,3,1,60
001337,深主板,3,0,6,4,1,60
300516,创业板,2,1,2,2,1,60
300120,创业板,5,0,6,2,1,60
301198,创业板,0,0,2,2,1,60
300122,创业板,0,0,0,0,0,60
600995,沪主板,0,0,0,0,0,60
688026,科创板,3,0,0,0,0,60
600362,沪主板,5,0,7,2,2,60
002787,深主板,6,0,5,4,3,60
603609,沪主板,0,0,0,0,0,60
605577,沪主板,0,0,0,0,0,60
600379,沪主板,10,0,10,5,2,60
601933,沪主板,1,0,1,1,0,60
300923,创业板,0,0,0,0,0,60
002518,深主板,3,0,2,1,0,60
688662,科创板,17,2,17,13,9,60
301196,创业板,8,1,8,6,6,60
000581,深主板,0,0,0,0,0,60
300098,创业板,0,0,0,0,0,60
603600,沪主板,0,0,0,0,0,60
600359,沪主板,0,0,0,0,0,60
688520,科创板,1,0,0,0,0,60
002786,深主板,2,0,1,1,0,60
301211,创业板,3,1,5,3,2,60
300857,创业板,8,0,10,7,6,60
300100,创业板,2,0,2,1,0,60
603369,沪主板,0,0,2,0,0,60
600377,沪主板,0,0,0,0,0,60
600052,沪主板,1,0,0,0,0,60
301209,创业板,3,0,1,0,0,60
600378,沪主板,11,0,7,5,3,60
300654,创业板,2,0,0,0,0,60
605077,沪主板,2,0,1,0,0,60
002019,深主板,0,0,0,0,0,60
600667,沪主板,17,0,21,12,7,60
001289,深主板,1,0,1,1,0,60
601156,沪主板,0,0,0,0,0,60
600059,沪主板,0,0,0,0,0,60
300860,创业板,0,0,0,0,0,60
000969,深主板,3,0,2,1,0,60
000709,深主板,0,0,0,0,0,60
600365,沪主板,0,0,1,1,0,60
301197,创业板,5,1,5,4,3,60
002506,深主板,1,0,0,0,0,60
002832,深主板,0,0,1,1,1,60
688566,科创板,1,0,0,0,0,60
688388,科创板,8,0,6,4,2,60
603766,沪主板,0,0,1,0,0,60
002046,深主板,6,0,7,3,0,60
605086,沪主板,2,0,1,0,0,60
002520,深主板,5,0,4,2,1,60
300121,创业板,6,1,1,1,1,60
688286,科创板,9,1,7,5,3,60
601519,沪主板,1,0,1,1,0,60
600731,沪主板,0,0,0,0,0,60
300118,创业板,1,0,3,0,0,60
600791,沪主板,11,0,6,3,3,60
300748,创业板,0,0,1,0,0,60
300919,创业板,0,0,0,0,0,60
603051,沪主板,2,0,2,2,1,60
600874,沪主板,0,0,0,0,0,60
301202,创业板,2,1,3,0,0,60
600372,沪主板,0,0,0,0,0,60
000968,深主板,1,0,12,4,2,60
300112,创业板,2,0,1,1,0,60
601065,沪主板,0,0,0,0,0,60
603607,沪主板,3,0,2,2,0,60
688681,科创板,0,0,1,0,0,60
002513,深主板,1,0,2,1,0,60
600055,沪主板,0,0,0,0,0,60
605080,沪主板,0,0,0,0,0,60
301206,创业板,0,0,0,0,0,60
000686,深主板,0,0,0,0,0,60
301201,创业板,3,0,1,1,0,60
600369,沪主板,0,0,0,0,0,60
002017,深主板,0,0,0,0,0,60
002209,深主板,0,0,0,0,0,60
000829,深主板,2,0,2,1,0,60
688069,科创板,4,0,6,4,3,60
603998,沪主板,0,0,0,0,0,60
603050,沪主板,2,0,1,1,1,60
300115,创业板,1,0,5,2,0,60
002790,深主板,0,0,0,0,0,60
300858,创业板,0,0,0,0,0,60
605300,沪主板,3,0,2,2,2,60
688475,科创板,0,0,1,0,0,60
600371,沪主板,0,0,1,0,0,60
300920,创业板,1,0,3,1,1,60
688359,科创板,12,1,10,4,3,60
300110,创业板,0,0,0,0,0,60
688355,科创板,2,1,1,0,0,60
002377,深主板,1,0,0,0,0,60
300653,创业板,0,0,0,0,0,60
301203,创业板,0,0,0,0,0,60
688255,科创板,3,0,2,2,1,60
300447,创业板,0,0,1,0,0,60
600056,沪主板,0,0,0,0,0,60
301205,创业板,13,2,13,8,5,60
002103,深主板,0,0,0,0,0,60
601015,沪主板,0,0,4,1,1,60
300109,创业板,0,0,0,0,0,60
601789,沪主板,1,0,0,0,0,60
300517,创业板,0,0,0,0,0,60
603187,沪主板,0,0,0,0,0,60
601225,沪主板,0,0,2,0,0,60
688256,科创板,2,0,8,5,2,60
688221,科创板,4,0,1,1,0,60
300107,创业板,1,0,1,1,0,60
300652,创业板,2,0,1,1,1,60
000967,深主板,6,0,7,4,2,60
603271,沪主板,2,0,1,0,0,60
600368,沪主板,0,0,0,0,0,60
300798,创业板,1,0,0,0,0,60
300445,创业板,0,0,2,0,0,60
300105,创业板,8,1,6,3,2,60
300446,创业板,1,0,0,0,0,60
605303,沪主板,9,0,11,8,7,60
600057,沪主板,0,0,0,0,0,60
603048,沪主板,1,0,2,2,2,60
688631,科创板,0,0,0,0,0,60
002793,深主板,3,0,1,0,0,60
601588,沪主板,2,0,2,0,0,60
002254,深主板,9,0,7,4,1,60
688045,科创板,3,0,5,4,2,60
603052,沪主板,4,0,10,5,3,60
002515,深主板,8,0,8,6,4,60
600054,沪主板,0,0,0,0,0,60
001227,深主板,0,0,0,0,0,60
600367,沪主板,13,0,15,8,7,60
300921,创业板,1,0,1,0,0,60
688112,科创板,4,0,6,4,3,60
002210,深主板,1,0,2,1,1,60
000828,深主板,0,0,1,1,1,60
688139,科创板,1,0,0,0,0,60
301207,创业板,0,0,0,0,0,60
600877,沪主板,3,0,3,0,0,60
603606,沪主板,1,0,2,2,1,60
000681,深主板,3,0,2,2,1,60
600373,沪主板,0,0,0,0,0,60
002511,深主板,0,0,0,0,0,60
603890,沪主板,8,0,13,8,5,60
002105,深主板,0,0,0,0,0,60
000576,深主板,2,0,2,1,1,60
000410,深主板,0,0,0,0,0,60
603165,沪主板,1,0,1,0,0,60
300859,创业板,0,0,1,1,1,60
301199,创业板,1,1,0,0,0,60
002255,深主板,1,0,2,0,0,60
603896,沪主板,0,0,0,0,0,60
000582,深主板,1,0,0,0,0,60
688308,科创板,11,1,14,7,4,60
300113,创业板,0,0,0,0,0,60
603767,沪主板,4,0,5,1,0,60
002167,深主板,11,0,16,9,6,60
000759,深主板,9,0,8,4,3,60
300106,创业板,1,0,3,2,0,60
603339,沪主板,3,0,2,0,0,60
002789,深主板,2,0,8,6,1,60
002791,深主板,1,0,0,0,0,60
688538,科创板,0,0,0,0,0,60
603337,沪主板,2,0,2,1,1,60
002104,深主板,0,0,0,0,0,60
603605,沪主板,0,0,0,0,0,60
300129,创业板,3,1,0,0,0,60
002495,深主板,0,0,0,0,0,60
600062,沪主板,0,0,0,0,0,60
301189,创业板,2,0,5,2,2,60
300092,创业板,0,0,0,0,0,60
600353,沪主板,20,0,16,11,8,60
002800,深主板,1,0,1,1,1,60
300513,创业板,0,0,0,0,0,60
000970,深主板,5,0,4,2,2,60
300855,创业板,0,0,1,1,1,60
603612,沪主板,0,0,0,0,0,60
300655,创业板,4,0,4,2,1,60
002783,深主板,0,0,0,0,0,60
603776,沪主板,0,0,2,1,0,60
600879,沪主板,4,0,3,1,1,60
300440,创业板,4,0,2,0,0,60
600354,沪主板,2,0,1,1,1,60
600383,沪主板,0,0,0,0,0,60
601798,沪主板,2,0,2,2,2,60
002494,深主板,0,0,1,1,0,60
002165,深主板,5,0,4,3,2,60
000915,深主板,0,0,1,1,0,60
002526,深主板,1,0,1,1,1,60
688310,科创板,3,0,0,0,0,60
301219,创业板,0,0,0,0,0,60
002261,深主板,1,0,3,1,0,60
688628,科创板,3,0,8,5,4,60
600980,沪主板,1,0,3,1,1,60
603231,沪主板,0,0,0,0,0,60
688176,科创板,4,0,1,0,0,60
002524,深主板,2,0,0,0,0,60
300804,创业板,2,0,4,2,1,60
300128,创业板,2,0,3,1,1,60
300856,创业板,0,0,0,0,0,60
300650,创业板,2,1,4,2,0,60
000737,深主板,1,0,4,2,1,60
300749,创业板,4,0,4,2,0,60
000014,深主板,1,0,0,0,0,60
688435,科创板,2,0,1,1,0,60
301190,创业板,1,1,4,2,2,60
603297,沪主板,3,0,6,3,1,60
000761,深主板,0,0,0,0,0,60
300441,创业板,0,0,0,0,0,60
603298,沪主板,0,0,0,0,0,60
601226,沪主板,0,0,0,0,0,60
600048,沪主板,0,0,0,0,0,60
600386,沪主板,1,0,0,0,0,60
000663,深主板,0,0,0,0,0,60
301217,创业板,13,2,21,14,10,60
600998,沪主板,0,0,0,0,0,60
300130,创业板,1,0,2,1,0,60
603611,沪主板,0,0,0,0,0,60
601939,沪主板,0,0,1,0,0,60
002493,深主板,0,0,1,0,0,60
603338,沪主板,2,0,1,0,0,60
300918,创业板,3,1,1,0,0,60
301221,创业板,0,0,2,2,0,60
600871,沪主板,0,0,2,0,0,60
301187,创业板,0,0,1,0,0,60
300086,创业板,0,0,0,0,0,60
000062,深主板,3,0,6,4,2,60
688068,科创板,9,0,8,3,2,60
000573,深主板,1,0,0,0,0,60
300928,创业板,0,0,0,0,0,60
002782,深主板,4,0,4,2,1,60
600388,沪主板,0,0,0,0,0,60
300439,创业板,0,0,0,0,0,60
300521,创业板,1,0,1,0,0,60
300132,创业板,0,0,1,0,0,60
600352,沪主板,1,0,1,1,0,60
688147,科创板,10,1,9,7,3,60
603186,沪主板,14,0,15,9,5,60
688509,科创板,0,0,0,0,0,60
301188,创业板,11,1,18,11,6,60
600664,沪主板,7,0,9,9,7,60
000411,深主板,2,0,0,0,0,60
688425,科创板,0,0,0,0,0,60
300745,创业板,7,0,6,2,1,60
603898,沪主板,3,0,1,1,0,60
300926,创业板,1,0,0,0,0,60
688113,科创板,0,0,2,1,0,60
000637,深主板,0,0,0,0,0,60
603188,沪主板,0,0,0,0,0,60
600038,沪主板,0,0,0,0,0,60
001217,深主板,0,0,1,0,0,60
000523,深主板,0,0,0,0,0,60
600975,沪主板,1,0,0,0,0,60
688626,科创板,0,0,4,1,1,60
600389,沪主板,1,0,2,2,1,60
002045,深主板,3,0,3,3,1,60
603768,沪主板,0,0,1,1,1,60
603166,沪主板,4,0,0,0,0,60
002799,深主板,0,0,0,0,0,60
300649,创业板,6,2,3,3,2,60
300591,创业板,3,0,0,0,0,60
300088,创业板,6,1,9,5,5,60
301220,创业板,0,0,3,0,0,60
002527,深主板,1,0,3,1,1,60
688663,科创板,7,0,5,4,2,60
605003,沪主板,0,0,1,1,0,60
002492,深主板,0,0,0,0,0,60
300925,创业板,1,0,0,0,0,60
688629,科创板,10,0,13,10,6,60
688368,科创板,10,1,7,2,2,60
000028,深主板,0,0,0,0,0,60
603270,沪主板,5,0,3,1,1,60
600361,沪主板,0,0,0,0,0,60
000690,深主板,0,0,1,0,0,60
002521,深主板,1,0,0,0,0,60
600666,沪主板,1,0,3,2,2,60
688088,科创板,0,0,1,0,0,60
000409,深主板,1,0,1,1,1,60
300124,创业板,0,0,0,0,0,60
002032,深主板,0,0,1,0,0,60
688327,科创板,0,0,1,0,0,60
600728,沪主板,0,0,0,0,0,60
605299,沪主板,5,0,7,7,7,60
603163,沪主板,13,0,11,6,4,60
301215,创业板,1,0,3,2,2,60
301193,创业板,2,1,1,1,0,60
300512,创业板,0,0,0,0,0,60
300099,创业板,2,0,3,3,2,60
688253,科创板,1,0,1,0,0,60
301195,创业板,1,1,2,1,1,60
000966,深主板,1,0,2,0,0,60
603895,沪主板,2,0,3,2,1,60
600729,沪主板,0,0,0,0,0,60
603043,沪主板,0,0,0,0,0,60
002519,深主板,1,0,1,0,0,60
002795,深主板,3,0,2,1,1,60
688416,科创板,8,0,14,6,3,60
300241,创业板,2,0,3,2,1,60
603055,沪主板,0,0,0,0,0,60
002208,深主板,15,0,20,15,9,60
002101,深主板,0,0,0,0,0,60
600979,沪主板,2,0,0,0,0,60
002031,深主板,5,0,7,4,0,60
600732,沪主板,2,0,0,0,0,60
300699,创业板,0,0,0,0,0,60
600051,沪主板,0,0,0,0,0,60
002796,深主板,3,0,4,4,1,60
002006,深主板,0,0,0,0,0,60
600872,沪主板,0,0,0,0,0,60
600875,沪主板,0,0,1,0,0,60
000830,深主板,0,0,0,0,0,60
300448,创业板,0,0,1,0,0,60
600380,沪主板,0,0,0,0,0,60
002500,深主板,0,0,0,0,0,60
301212,创业板,0,0,2,2,0,60
600382,沪主板,4,0,1,1,1,60
002211,深主板,4,0,3,3,3,60
300443,创业板,0,0,1,0,0,60
603888,沪主板,1,0,2,2,2,60
603057,沪主板,1,0,2,1,0,60
300095,创业板,0,0,0,0,0,60
600061,沪主板,0,0,0,0,0,60
605305,沪主板,2,0,0,0,0,60
002106,深主板,7,0,4,3,2,60
301192,创业板,0,0,2,1,1,60
300094,创业板,0,0,0,0,0,60
002797,深主板,0,0,0,0,0,60
688252,科创板,3,0,2,1,1,60
600792,沪主板,0,0,1,0,0,60
688052,科创板,2,0,3,2,1,60
600733,沪主板,1,0,1,1,0,60
688721,科创板,9,0,6,5,2,60
600993,沪主板,0,0,0,0,0,60
603315,沪主板,2,0,1,0,0,60
600356,沪主板,0,0,0,0,0,60
600050,沪主板,0,0,0,0,0,60
601121,沪主板,1,0,2,1,1,60
002523,深主板,1,0,1,1,0,60
601599,沪主板,0,0,0,0,0,60
301216,创业板,0,0,0,0,0,60
600665,沪主板,3,0,3,2,1,60
002498,深主板,3,0,6,4,2,60
688182,科创板,6,1,5,4,4,60
600060,沪主板,0,0,0,0,0,60
600381,沪主板,2,0,9,4,0,60
300861,创业板,2,1,5,2,1,60
300746,创业板,2,0,0,0,0,60
688208,科创板,2,0,0,0,0,60
300096,创业板,1,0,2,1,1,60
601330,沪主板,0,0,1,0,0,60
603999,沪主板,2,0,0,0,0,60
002497,深主板,4,0,3,2,1,60
603773,沪主板,17,0,18,10,8,60
601788,沪主板,0,0,0,0,0,60
603889,沪主板,0,0,0,0,0,60
300126,创业板,0,0,1,0,0,60
002785,深主板,0,0,0,0,0,60
603214,沪主板,0,0,0,0,0,60
001323,深主板,2,0,2,1,0,60
300519,创业板,0,0,3,0,0,60
301191,创业板,10,1,10,7,6,60
002522,深主板,4,0,3,2,2,60
601777,沪主板,0,0,1,1,0,60
603610,沪主板,7,0,2,0,0,60
600876,沪主板,1,0,1,1,0,60
605166,沪主板,1,0,1,0,0,60
688592,科创板,1,0,0,0,0,60
600865,沪主板,1,0,2,0,0,60
603319,沪主板,3,0,3,2,1,60
688387,科创板,7,0,3,1,1,60
603915,沪主板,1,0,1,1,1,60
300796,创业板,0,0,0,0,0,60
300182,创业板,3,0,2,2,1,60
300913,创业板,2,0,2,2,1,60
600448,沪主板,0,0,0,0,0,60
301280,创业板,2,0,2,0,0,60
600644,沪主板,5,0,4,2,1,60
002454,深主板,0,0,0,0,0,60
300034,创业板,0,0,1,0,0,60
002453,深主板,2,0,0,0,0,60
688173,科创板,2,0,2,1,1,60
300532,创业板,1,1,2,2,1,60
002567,深主板,0,0,0,0,0,60
603877,沪主板,2,0,2,1,0,60
002201,深主板,2,0,1,0,0,60
002117,深主板,0,0,0,0,0,60
300418,创业板,4,1,5,2,0,60
300945,创业板,0,0,1,1,0,60
605060,沪主板,7,0,3,3,1,60
301141,创业板,0,0,1,1,1,60
600085,沪主板,0,0,0,0,0,60
688336,科创板,4,1,5,3,0,60
000565,深主板,0,0,1,0,0,60
603267,沪主板,7,0,7,6,2,60
600305,沪主板,0,0,0,0,0,60
603076,沪主板,0,0,0,0,0,60
601319,沪主板,0,0,0,0,0,60
688348,科创板,0,0,0,0,0,60
600888,沪主板,4,0,9,4,1,60
000422,深主板,0,0,2,1,1,60
603029,沪主板,0,0,0,0,0,60
300180,创业板,1,0,0,0,0,60
603995,沪主板,2,0,0,0,0,60
300846,创业板,1,0,4,3,1,60
688108,科创板,3,1,1,1,0,60
002279,深主板,2,0,3,2,0,60
002566,深主板,1,0,2,2,0,60
688757,科创板,8,1,13,8,4,60
300502,创业板,8,0,12,8,5,60
601155,沪主板,0,0,0,0,0,60
603737,沪主板,0,0,0,0,0,60
600019,沪主板,0,0,0,0,0,60
601965,沪主板,0,0,3,2,1,60
300181,创业板,0,0,0,0,0,60
301279,创业板,2,1,2,0,0,60
300036,创业板,0,0,0,0,0,60
603230,沪主板,0,0,0,0,0,60
600452,沪主板,2,0,0,0,0,60
002568,深主板,4,0,4,4,2,60
301137,创业板,1,0,9,5,3,60
300184,创业板,6,0,7,4,3,60
600857,沪主板,10,0,10,5,3,60
603194,沪主板,1,0,0,0,0,60
300947,创业板,0,0,1,0,0,60
002452,深主板,1,0,1,0,0,60
688779,科创板,0,0,0,0,0,60
600449,沪主板,4,0,1,0,0,60
600301,沪主板,6,0,12,5,1,60
605286,沪主板,1,0,0,0,0,60
300586,创业板,4,0,4,3,2,60
301283,创业板,0,0,0,0,0,60
603992,沪主板,2,0,1,1,0,60
000980,深主板,3,0,5,2,1,60
605338,沪主板,0,0,0,0,0,60
300185,创业板,0,0,2,2,2,60
688455,科创板,1,0,2,1,1,60
605169,沪主板,0,0,0,0,0,60
688153,科创板,1,0,1,0,0,60
603082,沪主板,10,0,8,7,3,60
002823,深主板,1,0,1,1,1,60
300872,创业板,2,0,2,1,1,60
000958,深主板,0,0,0,0,0,60
300805,创业板,1,1,2,0,0,60
300639,创业板,0,0,1,1,1,60
301282,创业板,7,1,3,3,3,60
603333,沪主板,2,0,1,0,0,60
600742,沪主板,0,0,0,0,0,60
000818,深主板,4,0,8,3,1,60
301138,创业板,1,0,1,0,0,60
601000,沪主板,0,0,0,0,0,60
600303,沪主板,4,0,3,3,1,60
603636,沪主板,3,0,8,5,2,60
002824,深主板,9,0,7,4,4,60
002249,深主板,2,0,2,0,0,60
300032,创业板,0,0,0,0,0,60
000921,深主板,1,0,1,1,1,60
688499,科创板,1,0,1,1,1,60
300183,创业板,0,0,0,0,0,60
300663,创业板,3,1,5,3,2,60
688563,科创板,0,0,0,0,0,60
